SKU,ID,DETAIL
43423620,8dd5cd36-0f2f-4fa4-951d-a2391e577505,"{""name"": ""Product 8dd5cd36-0f2f-4fa4-951d-a2391e577505"", ""product_type"": ""Unknown"", ""master_sku"": ""43423620"", ""status"": ""GraphQL API failed - basic record created""}"
43430536,7a7b095b-3aec-4f2a-a332-1d61af576034,"{""name"": ""Product 7a7b095b-3aec-4f2a-a332-1d61af576034"", ""product_type"": ""Unknown"", ""master_sku"": ""43430536"", ""status"": ""GraphQL API failed - basic record created""}"
43434244,3c0a2d41-bda1-45b2-b470-920f7480ad8d,"{""name"": ""Product 3c0a2d41-bda1-45b2-b470-920f7480ad8d"", ""product_type"": ""Unknown"", ""master_sku"": ""43434244"", ""status"": ""GraphQL API failed - basic record created""}"
43435760,2bf317db-1a1b-4f35-90e0-cdac7de4615b,"{""name"": ""Product 2bf317db-1a1b-4f35-90e0-cdac7de4615b"", ""product_type"": ""Unknown"", ""master_sku"": ""43435760"", ""status"": ""GraphQL API failed - basic record created""}"
43436002,04f9fe54-7b83-4755-8d72-cff94c440b4f,"{""name"": ""Product 04f9fe54-7b83-4755-8d72-cff94c440b4f"", ""product_type"": ""Unknown"", ""master_sku"": ""43436002"", ""status"": ""GraphQL API failed - basic record created""}"
43439003,936167e7-b4b2-41f6-8e47-8adbf8b4857b,"{""name"": ""Product 936167e7-b4b2-41f6-8e47-8adbf8b4857b"", ""product_type"": ""Unknown"", ""master_sku"": ""43439003"", ""status"": ""GraphQL API failed - basic record created""}"
43439201,e9d47c53-7a2c-4846-9885-93a29edec526,"{""name"": ""Product e9d47c53-7a2c-4846-9885-93a29edec526"", ""product_type"": ""Unknown"", ""master_sku"": ""43439201"", ""status"": ""GraphQL API failed - basic record created""}"
43439577,d97fd4f4-72ee-4e07-a878-4cc80de7b28e,"{""name"": ""Product d97fd4f4-72ee-4e07-a878-4cc80de7b28e"", ""product_type"": ""Unknown"", ""master_sku"": ""43439577"", ""status"": ""GraphQL API failed - basic record created""}"
43441631,003d4d98-47fd-4a3d-a149-788d79f886e2,"{""name"": ""Product 003d4d98-47fd-4a3d-a149-788d79f886e2"", ""product_type"": ""Unknown"", ""master_sku"": ""43441631"", ""status"": ""GraphQL API failed - basic record created""}"
43444151,ea2c4d96-3af5-463e-938a-bd3584159f6a,"{""name"": ""Product ea2c4d96-3af5-463e-938a-bd3584159f6a"", ""product_type"": ""Unknown"", ""master_sku"": ""43444151"", ""status"": ""GraphQL API failed - basic record created""}"
43449583,4df21c79-c7c8-4c76-8941-4c7f157c0c68,"{""name"": ""Product 4df21c79-c7c8-4c76-8941-4c7f157c0c68"", ""product_type"": ""Unknown"", ""master_sku"": ""43449583"", ""status"": ""GraphQL API failed - basic record created""}"
43449682,911400b5-80a4-4d3c-9d81-5f7220932002,"{""name"": ""Product 911400b5-80a4-4d3c-9d81-5f7220932002"", ""product_type"": ""Unknown"", ""master_sku"": ""43449682"", ""status"": ""GraphQL API failed - basic record created""}"
43449774,91b480c4-2a07-41c6-8de6-dd7dde15c113,"{""name"": ""Product 91b480c4-2a07-41c6-8de6-dd7dde15c113"", ""product_type"": ""Unknown"", ""master_sku"": ""43449774"", ""status"": ""GraphQL API failed - basic record created""}"
43450237,b732fd7f-1cb5-4416-81d7-f642ac0389f9,"{""name"": ""Product b732fd7f-1cb5-4416-81d7-f642ac0389f9"", ""product_type"": ""Unknown"", ""master_sku"": ""43450237"", ""status"": ""GraphQL API failed - basic record created""}"
43454730,24151b37-ea14-4ef6-98fd-9fc53d8c0762,"{""name"": ""Product 24151b37-ea14-4ef6-98fd-9fc53d8c0762"", ""product_type"": ""Unknown"", ""master_sku"": ""43454730"", ""status"": ""GraphQL API failed - basic record created""}"
43464371,7db5e10e-4ce0-4559-8511-f2591ecf4253,"{""name"": ""Product 7db5e10e-4ce0-4559-8511-f2591ecf4253"", ""product_type"": ""Unknown"", ""master_sku"": ""43464371"", ""status"": ""GraphQL API failed - basic record created""}"
43473588,f7710618-488b-49bf-bec0-e120d8177981,"{""name"": ""Product f7710618-488b-49bf-bec0-e120d8177981"", ""product_type"": ""Unknown"", ""master_sku"": ""43473588"", ""status"": ""GraphQL API failed - basic record created""}"
43479467,3dbceca9-d485-498c-9034-592acca8fdb8,"{""name"": ""Product 3dbceca9-d485-498c-9034-592acca8fdb8"", ""product_type"": ""Unknown"", ""master_sku"": ""43479467"", ""status"": ""GraphQL API failed - basic record created""}"
43492930,d0dc0253-f5e8-4a4c-9b66-f1a90499cf84,"{""name"": ""Product d0dc0253-f5e8-4a4c-9b66-f1a90499cf84"", ""product_type"": ""Unknown"", ""master_sku"": ""43492930"", ""status"": ""GraphQL API failed - basic record created""}"
43494385,e098bc92-713a-4bb0-a678-30b1ac1651a4,"{""name"": ""Product e098bc92-713a-4bb0-a678-30b1ac1651a4"", ""product_type"": ""Unknown"", ""master_sku"": ""43494385"", ""status"": ""GraphQL API failed - basic record created""}"
43502707,b4dd541a-87d8-43f1-a711-1a0c4f3a14aa,"{""name"": ""Product b4dd541a-87d8-43f1-a711-1a0c4f3a14aa"", ""product_type"": ""Unknown"", ""master_sku"": ""43502707"", ""status"": ""GraphQL API failed - basic record created""}"
43502721,fb9c68c9-6663-4d40-850c-835e0345b60b,"{""name"": ""Product fb9c68c9-6663-4d40-850c-835e0345b60b"", ""product_type"": ""Unknown"", ""master_sku"": ""43502721"", ""status"": ""GraphQL API failed - basic record created""}"
43522644,d0adb93c-9014-4bc6-91d6-8c3e6b5c4588,"{""name"": ""Product d0adb93c-9014-4bc6-91d6-8c3e6b5c4588"", ""product_type"": ""Unknown"", ""master_sku"": ""43522644"", ""status"": ""GraphQL API failed - basic record created""}"
ABC123,NOT_FOUND,Product ID not found via search API
DEF456,NOT_FOUND,Product ID not found via search API
GHI789,NOT_FOUND,Product ID not found via search API
JKL012,NOT_FOUND,Product ID not found via search API
